filename, ad, age, alps_release, area, balancer, dbd, doi, effector, gender, publishing_name, roi
"Janelia-2220008409283952738-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_974_949_2335272394567974949_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_70G02_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_94F11_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH578","PV3f1"
"Janelia-2220008535859658850-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_446_437_2334751264761446437_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_76E07_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_66B12_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH1543","AV1a3"
"Janelia-2220008585016901730-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_369_253_2333404566143369253_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_76E07_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_66B12_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH1543","AV1a3"
"Janelia-2222844524126797922-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_576_034_2225281983825576034_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_10E07_BB_21","Day 1-5","Lateral Horn 2019","Brain","CyO; TM6b","GMR_53C10_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH2448","WED-PN5"
"Janelia-2222844654481571938-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_535_842_2225306854693535842_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_20A02_BB_04","Day 1-5","Lateral Horn 2019","Brain","TM3","GMR_67F03_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH2453","PD2f1"
"Janelia-2222849977678299234-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_055_973_2249320502118055973_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","BJD_121E12_BB_21","Day 1-5","LC Paper","Brain","TM6B","GMR_91B01_AV_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS03822","LC10d,LC10"
"Janelia-2224620837623824482-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_975_970_2225279544560975970_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_21D06_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_37F05_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH258","PV2a1/b1"
"Janelia-2224620949989228642-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_094_498_2573078262620094498_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_16C09_BB_21","Day 1-5","Lateral Horn 2019","Brain","CyOTb","GMR_28A10_XD_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH173","PV5c1"
"Janelia-2224620963264200802-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_713_124_2573218056490713124_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_16C09_BB_21","Day 1-5","Lateral Horn 2019","Brain","CyOTb","GMR_28A10_XD_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH173","PV5c1"
"Janelia-2224621007149203554-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_828_450_2573058256368828450_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_70G02_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_31D07_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH206","PV3f1"
"Janelia-2225723907892052066-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_394_786_2225779567585394786_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_86A05_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_65C07_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH1475","PV4a15"
"Janelia-2225724263506116706-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_831_717_2332841594773831717_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_82F03_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_41G09_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH1046","AV4a3/a4"
"Janelia-2225724276630093922-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_824_229_2336862453410824229_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_82F03_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_41G09_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH1046","AV4a3/a4"
"Janelia-2227892495910436962-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_523_236_2587048563913523236_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_115B11_BB_21","Adult (unspecified)","Lateral Horn 2019","Brain","null","BJD_119H04_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH2094","LO-PN1"
"Janelia-2227892498221498466-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_832_164_2586724935430832164_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_106E04_BB_21","Adult (unspecified)","Lateral Horn 2019","Brain","null","BJD_123C08_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH2382","AV6c1"
"Janelia-2227892499601424482-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_593_124_2586724834725593124_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_34E09_BB_21","Adult (unspecified)","Lateral Horn 2019","Brain","null","BJD_110C06_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH2392","PV4c1"
"Janelia-2227892500972961890-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_308_260_2586725318576308260_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_70G05_BB_21","Adult (unspecified)","Lateral Horn 2019","Brain","null","BJD_124B06_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH2385","PD3a2"
"Janelia-2227892501916680290-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_212_196_2586725321445212196_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_44G08_BB_21","Adult (unspecified)","Lateral Horn 2019","Brain","null","BJD_103H06_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH2387","VNC-PN1"
"Janelia-2229158715838169162-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_800_996_2586725325429800996_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_118H12_BB_21","Adult (unspecified)","Lateral Horn 2019","Brain","null","BJD_111C09_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH2201","GNG-PN1"
"Janelia-2229158718082121802-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_694_500_2586725321973694500_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_122B11_BB_21","Adult (unspecified)","Lateral Horn 2019","Brain","null","BJD_107G07_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH2193","PV6a3"
"Janelia-2229158719428493386-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_813_476_2586725321738813476_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_112A07_BB_21","Adult (unspecified)","Lateral Horn 2019","Brain","null","BJD_115B11_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH2088","AV2b1/b2"
"Janelia-2229158722104459338-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_002_724_2586725321894002724_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_58F03_XA_21","Adult (unspecified)","Lateral Horn 2019","Brain","null","GMR_30A10_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH1959","PV4c3"
"Janelia-2229803294002249765-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_492_133_2333564462847492133_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_85A07_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_65H10_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH1518","WED-PN3"
"Janelia-2229803307851841573-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_452_517_2229837495250452517_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_85A07_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_65H10_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH1518","WED-PN3"
"Janelia-2230497300231225381-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_152_866_2567999486341152866_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_24C08_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_30E03_XD_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH180","AV6b3"
"Janelia-2230497320028340261-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_367_458_2567978030580367458_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_24C08_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_30E03_XD_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH180","AV6b3"
"Janelia-2230497374478794789-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_616_226_2568021009789616226_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_31D07_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_25B07_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH166","PV5a1"
"Janelia-2230497410956656677-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_474_530_2568038365299474530_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_46A08_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_25B07_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH168","PV5b2"
"Janelia-2232920564161314890-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_219_978_2232949348084219978_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_13C04_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_79C09_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH509","PV4b3"
"Janelia-2232920867682123850-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_891_466_2232945769176891466_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_22B12_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_54G12_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH412","AV4b4"
"Janelia-2232920877043810378-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_486_154_2234169137645486154_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_22B12_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_54G12_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH412","AV4b4"
"Janelia-2237375082517233701-Brain-20x_nrs_jacs_jacsData_filestore_wolfft_Alignment_778_018_2239560032477778018_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_47G08_BB_21","Day 1-5","Wolff 2018","Brain","CyOTb","BJD_109G05_AV_01","10.1002/cne.24512","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS04778","null"
"Janelia-2237378331437695074-Brain-20x_nrs_jacs_jacsData_filestore_wolfft_Alignment_424_868_2586730564610424868_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_38G07_XA_21","Day 1-5","Wolff 2018","Brain","CyO","GMR_30E10_XD_01","10.1002/cne.24512","HAV5_X_0083","Female","SS00190","null"
"Janelia-2244284421903482978-Brain-20x_nrs_jacs_jacsData_filestore_wolfft_Alignment_153_636_2586726271392153636_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_47G08_BB_21","Day 1-5","Wolff 2018","Brain","CyOTb","GMR_26F04_AV_01","10.1002/cne.24512","HAV5_X_0083","Female","SS25983","null"
"Janelia-2244772300840763466-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_963_748_2587048564030963748_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_110C06_BB_21","Adult (unspecified)","Lateral Horn 2019","Brain","(CyOTb; TM6B)","GMR_34E09_AV_01","10.7554/eLife.43079","UAS_Chrimson_Venus_X_0070","Female","LH2316","PV4c1"
"Janelia-2247799262408605770-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_994_856_2646510715656994856_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_21F05_XA_21","Day 1-5","Descending Neurons 2018","Brain","CyOTb; TM6B","GMR_21H11_XD_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS01060","DNb02"
"Janelia-2247799401269428298-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_789_159_2646506364070789159_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_14H09_XA_21","Day 1-5","Descending Neurons 2018","Brain","null","GMR_56H09_XD_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS01054","DNg30"
"Janelia-2247799544030953546-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_041_192_2611464293845041192_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_10A07_XA_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_104F07_AV_01","10.1016/j.neuron.2017.03.010","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS01555","null"
"Janelia-2247800119703371850-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_710_498_2630955924612710498_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_94E01_XA_21","Day 1-5","Descending Neurons 2018","Brain","null","GMR_48E11_XD_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02385","DNp10"
"Janelia-2254058535572734026-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_284_106_2254079102426284106_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_46A08_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_25B07_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH168","PV5b2"
"Janelia-2254058600504754250-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_559_434_2254087242236559434_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_31D07_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_25B07_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH166","PV5a1"
"Janelia-2254058672097329226-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_743_946_2254080564497743946_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_93F07_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_37F05_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH259","PV2a1/b1"
"Janelia-2259780008018968613-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_120_098_2284735556485120098_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_35D04_XA_21","Day 1-5","LC Paper","Brain","null","GMR_22D06_AV_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","OL0019B","LC10,LC10a"
"Janelia-2259780011294720037-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_742_178_2284735659853742178_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_35D04_XA_21","Day 1-5","LC Paper","Brain","TM6B","GMR_80E07_AV_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","OL0020B","LC10,LC10d,LC10a"
"Janelia-2259780021839200293-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_321_954_2284734782275321954_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_35D04_XA_21","Day 1-5","LC Paper","Brain","null","GMR_82D11_XD_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","OL0021B","LC10,LC10a,LC10b,LC10c"
"Janelia-2259780025836372005-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_521_634_2284734919827521634_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_35D04_XA_21","Day 1-5","LC Paper","Brain","null","GMR_91B01_XD_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","OL0022B","LC10d,LC10,LC10a"
"Janelia-2259780036422795301-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_192_802_2284735528597192802_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_72C08_XA_21","Day 1-5","LC Paper","Brain","CyO","GMR_50D07_XD_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","OL0023B","LC10,LC10b,LC10c"
"Janelia-2259780060309356581-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_453_602_2284735555650453602_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_35D04_XA_21","Day 1-5","LC Paper","Brain","null","GMR_22A07_XD_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","SS00940","LC10,LC10b,LC10c"
"Janelia-2259780063639633957-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_240_994_2284735530476240994_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_22A07_XA_21","Day 1-5","LC Paper","Brain","CyOTb; TM6B","GMR_35D04_XD_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","SS00937","LC10,LC10b,LC10c"
"Janelia-2259780079385051173-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_646_498_2284736037676646498_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_47E07_BB_04","Day 1-5","LC Paper","Brain","null","GMR_35D04_XD_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","SS00941","LC10d,LC10,LC10b"
"Janelia-2259780094073503781-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_013_666_2284735528140013666_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_47E07_XA_21","Day 1-5","LC Paper","Brain","null","GMR_35D04_XD_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","SS00942","LC10"
"Janelia-2259780153515180069-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_990_500_2500875228716990500_align_AlignedFlyBrain_8bitc_J18U_SG","BJD_108C01_BB_21","Day 1-5","LC Paper","Brain","null","GMR_72C08_AV_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","SS02681","LC10c,LC10,LC10b"
"Janelia-2259780179775717413-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_795_490_2284735243476795490_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_35D04_BB_21","Day 1-5","LC Paper","Brain","null","BJD_116B03_AV_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","SS02665","LC10c,LC10d,LC10,LC10b"
"Janelia-2259780201644818469-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_129_826_2284734919085129826_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_35D04_BB_21","Day 1-5","LC Paper","Brain","CyOTM6B","BJD_121G11_AV_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","SS02666","LC10d,LC10a,LC10"
"Janelia-2259780211669205029-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_527_650_2284735070629527650_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_35D04_BB_21","Day 1-5","LC Paper","Brain","null","BJD_108D10_AV_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","SS02664","LC10c,LC10d,LC10,LC10a,LC10b"
"Janelia-2259780249317277733-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_451_938_2284735350796451938_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_35D04_BB_21","Day 1-5","LC Paper","Brain","null","BJD_108C01_AV_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","SS02663","LC10c,LC10,LC10b"
"Janelia-2259820042738729058-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_158_818_2567977027223158818_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_50H07_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_16H04_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH85","WED-PN6"
"Janelia-2259820046098366562-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_570_082_2567984076237570082_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_50H07_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_16H04_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH85","WED-PN6"
"Janelia-2259820137366421602-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_240_994_2567986906604240994_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_16C09_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_25B07_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH163","PV5a3"
"Janelia-2259820140877054050-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_684_194_2568002441991684194_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_16C09_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_25B07_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH163","PV5a3"
"Janelia-2259820145776001122-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_123_492_2568079763839123492_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","GMR_70G05_BB_21","Day 1-5","Lateral Horn 2019","Brain","CyOTb","GMR_41H09_AV_01","10.7554/eLife.43079","IVS-myr-FLAG_Syt-HA_3_0055","Female","LH279","AVLP-PN1"
"Janelia-2260173451484463141-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_172_898_2256163216084172898_align_AlignedFlyBrain_8bitc_J18U_SG","BJD_121E12_BB_21","Adult","LC Paper","Brain","TM6B","GMR_91B01_AV_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","SS03822","LC10d,LC10"
"Janelia-2262796568010686538-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_160_292_2586725321336160292_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_49B08_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","BJD_107D09_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH1850","PV4a12/c2"
"Janelia-2262796569642270794-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_790_052_2586725321608790052_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_17A04_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","BJD_108C07_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH1900","MB-C1"
"Janelia-2262796573857546314-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_023_460_2586725318786023460_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_22A12_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","BJD_126D07_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH1943","PD3a1"
"Janelia-2262796577259126858-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_613_348_2586724834121613348_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_37A11_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","BJD_102F11_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH2233","PV4d1"
"Janelia-2262796580828479562-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_279_844_2586724834956279844_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_122A04_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","BJD_102A05_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH2041","PV12a1"
"Janelia-2268136045008650314-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_342_181_2334477367214342181_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_38D01_BB_21","Day 6-10","Lateral Horn 2019","Brain","null","GMR_77F05_AV_01","10.7554/eLife.43079","TLN-V5_myr-FLAG_Syt-HA_23_0037","Female","LH2456","PV5b1"
"Janelia-2268136045008650314-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_217_892_2624117030420217892_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","GMR_38D01_BB_21","Day 6-10","Lateral Horn 2019","Brain","null","GMR_77F05_AV_01","10.7554/eLife.43079","TLN-V5_myr-FLAG_Syt-HA_23_0037","Female","LH2456","PV5b1"
"Janelia-2269962741521317986-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_820_580_2612366533715820580_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_72C08_BB_21","Day 1-5","LC Paper","Brain","null","BJD_108C01_AV_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","SS02669","LC10c,LC10,LC10b"
