index	publishing_name	ad	dbd	gender	area	slide_code	objective	sampleId	tile	age	published_externally	effector	line	objectiveName	mounting_protocol	Reporter Code	JRC Genotype	label	filename	part_of	Template	comment
520	OL0044B	GMR_55C04_XA_21	GMR_85F11_XD_01	Female	VNC	20140612_32_F1	20x	2021466552771018850	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0044B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0044B_VNC_2016_20140612_32_F1_20x	20x-VNC-2021466552771018850	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_32_F1', age: 'Day 1-5'
522	OL0218B	GMR_47E07_BB_21	BJD_114D10_AV_01	Female	VNC	20140620_31_D4	20x	2021466583804674146	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0218B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0218B_VNC_2016_20140620_31_D4_20x	20x-VNC-2021466583804674146	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140620_31_D4', age: 'Day 1-5'
524	OL0045B	GMR_55C04_XA_21	GMR_41C05_XD_01	Female	VNC	20140612_32_G4	20x	2021466556076130402	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0045B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0045B_VNC_2016_20140612_32_G4_20x	20x-VNC-2021466556076130402	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_32_G4', age: 'Day 1-5'
526	OL0001B	GMR_64G10_XA_21	GMR_35B06_XD_01	Female	VNC	20140612_32_I1	20x	2021466558169088098	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0001B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0001B_VNC_2016_20140612_32_I1_20x	20x-VNC-2021466558169088098	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140612_32_I1', age: 'Day 1-5'
529	SS00940	GMR_35D04_XA_21	GMR_22A07_XD_01	Female	VNC	20140611_31_B2	20x	2259780060309356581	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00940	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00940_VNC_2016_20140611_31_B2_20x	20x-VNC-2259780060309356581	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_B2', age: 'Day 1-5'
531	SS00937	GMR_22A07_XA_21	GMR_35D04_XD_01	Female	VNC	20140611_31_C2	20x	2259780063639633957	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00937	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00937_VNC_2016_20140611_31_C2_20x	20x-VNC-2259780063639633957	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_C2', age: 'Day 1-5'
533	SS00938	GMR_35D04_XA_21	GMR_71E06_XD_01	Female	VNC	20140611_31_H1	20x	2259780070212108325	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00938	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00938_VNC_2016_20140611_31_H1_20x	20x-VNC-2259780070212108325	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_H1', age: 'Day 1-5'
535	SS00941	GMR_47E07_BB_04	GMR_35D04_XD_01	Female	VNC	20140611_31_I1	20x	2259780079385051173	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00941	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00941_VNC_2016_20140611_31_I1_20x	20x-VNC-2259780079385051173	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_I1', age: 'Day 1-5'
537	SS00942	GMR_47E07_XA_21	GMR_35D04_XD_01	Female	VNC	20140611_31_J2	20x	2259780094073503781	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00942	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00942_VNC_2016_20140611_31_J2_20x	20x-VNC-2259780094073503781	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140611_31_J2', age: 'Day 1-5'
539	OL0029B	GMR_64G09_XA_21	GMR_37H04_XD_01	Female	VNC	20140619_31_F1	20x	2022140513733312610	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0029B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0029B_VNC_2016_20140619_31_F1_20x	20x-VNC-2022140513733312610	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140619_31_F1', age: 'Day 1-5'
541	OL0048B	GMR_19G02_XA_21	GMR_75G12_XD_01	Female	VNC	20140619_31_J1	20x	2022140522755260514	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0048B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0048B_VNC_2016_20140619_31_J1_20x	20x-VNC-2022140522755260514	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140619_31_J1', age: 'Day 1-5'
543	OL0203B	GMR_42E06_BB_21	BJD_113D05_AV_01	Female	VNC	20140620_32_B4	20x	2024138455012868194	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0203B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0203B_VNC_2016_20140620_32_B4_20x	20x-VNC-2024138455012868194	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140620_32_B4', age: 'Day 1-5'
545	OL0070B	GMR_91B01_XA_21	GMR_22A07_XD_01	Female	VNC	20140620_32_I3	20x	2024138478400307298	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_OL0070B	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_OL0070B_VNC_2016_20140620_32_I3_20x	20x-VNC-2024138478400307298	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140620_32_I3', age: 'Day 1-5'
547	SS02662	GMR_28G03_BB_21	BJD_115E07_AV_01	Female	VNC	20141015_32_C1	20x	2149676628458864738	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02662	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02662_VNC_2016_20141015_32_C1_20x	20x-VNC-2149676628458864738	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141015_32_C1', age: 'Day 1-5'
549	SS02651	BJD_122G09_BB_21	BJD_104H05_AV_01	Female	VNC	20141015_32_F1	20x	2149676645965889634	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	BJD_SS02651	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02651_VNC_2016_20141015_32_F1_20x	20x-VNC-2149676645965889634	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141015_32_F1', age: 'Day 1-5'
551	SS02645	BJD_115E07_BB_21	BJD_104H05_AV_01	Female	VNC	20141015_32_G1	20x	2149676650667704418	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	BJD_SS02645	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02645_VNC_2016_20141015_32_G1_20x	20x-VNC-2149676650667704418	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141015_32_G1', age: 'Day 1-5'
553	SS02650	BJD_120A01_BB_21	BJD_103B09_AV_01	Female	VNC	20141015_31_H2	20x	2149676663581966434	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	BJD_SS02650	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02650_VNC_2016_20141015_31_H2_20x	20x-VNC-2149676663581966434	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141015_31_H2', age: 'Day 1-5'
556	SS02652	BJD_122G09_BB_21	BJD_115E07_AV_01	Female	VNC	20141015_32_J1	20x	2149676666895466594	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	BJD_SS02652	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02652_VNC_2016_20141015_32_J1_20x	20x-VNC-2149676666895466594	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141015_32_J1', age: 'Day 1-5'
557	SS02638	BJD_101F07_BB_21	BJD_107F03_AV_01	Female	VNC	20141015_31_I1	20x	2149676667428143202	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	BJD_SS02638	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02638_VNC_2016_20141015_31_I1_20x	20x-VNC-2149676667428143202	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141015_31_I1', age: 'Day 1-5'
559	SS02681	BJD_108C01_BB_21	GMR_72C08_AV_01	Female	VNC	20141021_31_B3	20x	2259780153515180069	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02681	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02681_VNC_2016_20141021_31_B3_20x	20x-VNC-2259780153515180069	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141021_31_B3', age: 'Day 1-5'
561	SS02665	GMR_35D04_BB_21	BJD_116B03_AV_01	Female	VNC	20141021_31_E2	20x	2259780179775717413	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02665	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02665_VNC_2016_20141021_31_E2_20x	20x-VNC-2259780179775717413	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141021_31_E2', age: 'Day 1-5'
563	SS02666	GMR_35D04_BB_21	BJD_121G11_AV_01	Female	VNC	20141021_31_G2	20x	2259780201644818469	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02666	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02666_VNC_2016_20141021_31_G2_20x	20x-VNC-2259780201644818469	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141021_31_G2', age: 'Day 1-5'
565	SS02664	GMR_35D04_BB_21	BJD_108D10_AV_01	Female	VNC	20141021_31_H2	20x	2259780211669205029	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02664	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02664_VNC_2016_20141021_31_H2_20x	20x-VNC-2259780211669205029	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141021_31_H2', age: 'Day 1-5'
567	SS02663	GMR_35D04_BB_21	BJD_108C01_AV_01	Female	VNC	20141021_31_J2	20x	2259780249317277733	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02663	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02663_VNC_2016_20141021_31_J2_20x	20x-VNC-2259780249317277733	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141021_31_J2', age: 'Day 1-5'
569	SS02445	BJD_116F04_BB_21	GMR_85H06_AV_01	Female	VNC	20141126_32_D1	20x	2080822626355249250	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02445	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02445_VNC_2016_20141126_32_D1_20x	20x-VNC-2080822626355249250	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141126_32_D1', age: 'Day 1-5'
744	SS03822	BJD_121E12_BB_21	GMR_91B01_AV_01	Female	VNC	20160323_19_B2	20x	2260173451484463141	ventral_nerve_cord	Adult	1	UAS_Chrimson_Venus_X_0070	JRC_SS03822	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS03822_VNC_2016_20160323_19_B2_20x	20x-VNC-2260173451484463141	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160323_19_B2', age: 'Adult'
