index	publishing_name	ad	dbd	gender	area	slide_code	objective	sampleId	tile	age	published_externally	effector	line	objectiveName	mounting_protocol	Reporter Code	JRC Genotype	label	filename	part_of	Template	comment
108	SS52347	GMR_92B02_XA_21	GMR_48H01_AV_01	Female	VNC	20180320_32_F1	20x	2520774952508981346	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS52347	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS52347_VNC_2018_20180320_32_F1_20x	20x-VNC-2520774952508981346	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180320_32_F1', age: 'Day 1-5'
110	SS52577	BJD_109C02_BB_21	BJD_126C06_AV_01	Female	VNC	20180320_32_G2	20x	2520774952924217442	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS52577	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS52577_VNC_2018_20180320_32_G2_20x	20x-VNC-2520774952924217442	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180320_32_G2', age: 'Day 1-5'
112	SS52669	GMR_68A10_BB_21	GMR_75H10_XD_01	Female	VNC	20180323_49_D1	20x	2524036018579964002	ventral_nerve_cord	Day 6-10	1	UAS_Chrimson_Venus_X_0070	JRC_SS52669	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS52669_VNC_2018_20180323_49_D1_20x	20x-VNC-2524036018579964002	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180323_49_D1', age: 'Day 6-10'
115	SS24258	BJD_114G04_BB_21	GMR_83D12_AV_01	Female	VNC	20180411_33_A3	20x	2525754321178460258	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS24258	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS24258_VNC_2018_20180411_33_A3_20x	20x-VNC-2525754321178460258	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_33_A3', age: 'Day 1-5'
117	SS00043	GMR_65B12_XA_21	GMR_30E10_XD_01	Female	VNC	20180411_33_C1	20x	2525754322084429922	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00043	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00043_VNC_2018_20180411_33_C1_20x	20x-VNC-2525754322084429922	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_33_C1', age: 'Day 1-5'
119	SS00078	GMR_16D01_XA_21	GMR_15E01_AV_01	Female	VNC	20180411_33_D3	20x	2525754322877153378	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00078	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00078_VNC_2018_20180411_33_D3_20x	20x-VNC-2525754322877153378	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_33_D3', age: 'Day 1-5'
121	SS00098	GMR_19G02_XA_21	GMR_93G12_XD_01	Female	VNC	20180411_33_F3	20x	2525754323980255330	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00098	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00098_VNC_2018_20180411_33_F3_20x	20x-VNC-2525754323980255330	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_33_F3', age: 'Day 1-5'
123	SS00117	GMR_24A02_XA_21	GMR_18G01_XD_01	Female	VNC	20180411_34_A4	20x	2527200158307844194	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00117	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00117_VNC_2018_20180411_34_A4_20x	20x-VNC-2527200158307844194	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_34_A4', age: 'Day 1-5'
125	SS00154	GMR_37H01_XA_21	GMR_40A01_XD_01	Female	VNC	20180411_34_B3	20x	2527200158777606242	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00154	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00154_VNC_2018_20180411_34_B3_20x	20x-VNC-2527200158777606242	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_34_B3', age: 'Day 1-5'
127	SS00159	GMR_37H01_XA_21	GMR_79A12_XD_01	Female	VNC	20180411_34_C1	20x	2527200159142510690	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00159	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00159_VNC_2018_20180411_34_C1_20x	20x-VNC-2527200159142510690	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_34_C1', age: 'Day 1-5'
129	SS00191	GMR_38G07_XA_21	GMR_37H01_XD_01	Female	VNC	20180411_34_D1	20x	2527200159679381602	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00191	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00191_VNC_2018_20180411_34_D1_20x	20x-VNC-2527200159679381602	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_34_D1', age: 'Day 1-5'
131	SS00408	GMR_27F02_XA_21	GMR_19G02_XD_01	Female	VNC	20180411_34_E2	20x	2527200160249806946	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00408	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00408_VNC_2018_20180411_34_E2_20x	20x-VNC-2527200160249806946	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180411_34_E2', age: 'Day 1-5'
133	SS00425	GMR_65B12_XA_21	GMR_85H06_XD_01	Female	VNC	20180418_31_G2	20x	2530851403744673890	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00425	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00425_VNC_2018_20180418_31_G2_20x	20x-VNC-2530851403744673890	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180418_31_G2', age: 'Day 1-5'
135	SS02233	BJD_120E09_BB_21	BJD_125G02_AV_01	Female	VNC	20180511_41_F6	20x	2539607104730169442	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02233	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02233_VNC_2018_20180511_41_F6_20x	20x-VNC-2539607104730169442	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180511_41_F6', age: 'Day 1-5'
137	SS50574	BJD_113B09_BB_21	BJD_114B09_AV_01	Female	VNC	20180511_41_G2	20x	2539607104902135906	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS50574	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50574_VNC_2018_20180511_41_G2_20x	20x-VNC-2539607104902135906	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180511_41_G2', age: 'Day 1-5'
139	SS53191	GMR_22G07_BB_37	BJD_105F11_AV_01	Female	VNC	20180511_41_I1	20x	2539607105829077090	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS53191	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS53191_VNC_2018_20180511_41_I1_20x	20x-VNC-2539607105829077090	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180511_41_I1', age: 'Day 1-5'
142	SS54549	GMR_38B06_XA_21	BJD_126G08_AV_01	Female	VNC	20180523_31_A2	20x	2542063477862695010	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS54549	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS54549_VNC_2018_20180523_31_A2_20x	20x-VNC-2542063477862695010	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_A2', age: 'Day 1-5'
144	SS02198	BJD_100A02_BB_21	GMR_89F06_AV_01	Female	VNC	20180523_31_B3	20x	2542063478286319714	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02198	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02198_VNC_2018_20180523_31_B3_20x	20x-VNC-2542063478286319714	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_B3', age: 'Day 1-5'
146	SS04773	GMR_28G07_BB_21	BJD_100A02_AV_01	Female	VNC	20180523_31_C2	20x	2542063478701555810	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS04773	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS04773_VNC_2018_20180523_31_C2_20x	20x-VNC-2542063478701555810	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_C2', age: 'Day 1-5'
148	SS50498	GMR_26C06_XA_21	BJD_122E10_AV_01	Female	VNC	20180523_31_E1	20x	2542063479385227362	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS50498	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50498_VNC_2018_20180523_31_E1_20x	20x-VNC-2542063479385227362	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_E1', age: 'Day 1-5'
150	SS50498	GMR_26C06_XA_21	BJD_122E10_AV_01	Female	VNC	20180523_31_E3	20x	2542063479573971042	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS50498	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50498_VNC_2018_20180523_31_E3_20x	20x-VNC-2542063479573971042	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_E3', age: 'Day 1-5'
152	SS50510	GMR_42C09_XA_21	BJD_122E10_AV_01	Female	VNC	20180523_31_F3	20x	2542063479997595746	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS50510	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50510_VNC_2018_20180523_31_F3_20x	20x-VNC-2542063479997595746	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_F3', age: 'Day 1-5'
154	SS50502	GMR_26C06_XA_21	GMR_72A10_AV_01	Female	VNC	20180523_31_H1	20x	2542063480710627426	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS50502	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50502_VNC_2018_20180523_31_H1_20x	20x-VNC-2542063480710627426	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_H1', age: 'Day 1-5'
156	SS50464	BJD_122E10_BB_21	BJD_111D08_AV_01	Female	VNC	20180523_31_I3	20x	2542063481352355938	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS50464	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50464_VNC_2018_20180523_31_I3_20x	20x-VNC-2542063481352355938	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180523_31_I3', age: 'Day 1-5'
159	SS47378	BJD_111C05_BB_21	BJD_104A08_AV_01	Female	VNC	20180530_33_J2	20x	2548588651944607842	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS47378	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS47378_VNC_2018_20180530_33_J2_20x	20x-VNC-2548588651944607842	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180530_33_J2', age: 'Day 1-5'
161	SS53233	GMR_84H05_BB_04	BJD_100A02_AV_01	Female	VNC	20180606_33_A3	20x	2548589596241821794	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS53233	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS53233_VNC_2018_20180606_33_A3_20x	20x-VNC-2548589596241821794	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180606_33_A3', age: 'Day 1-5'
163	SS47378	BJD_111C05_BB_21	BJD_104A08_AV_01	Female	VNC	20180627_31_F3	20x	2556544791189913698	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS47378	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS47378_VNC_2018_20180627_31_F3_20x	20x-VNC-2556544791189913698	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180627_31_F3', age: 'Day 1-5'
165	SS52340	GMR_84H05_BB_04	GMR_23G11_AV_01	Female	VNC	20180627_32_E1	20x	2556545168077488226	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS52340	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS52340_VNC_2018_20180627_32_E1_20x	20x-VNC-2556545168077488226	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180627_32_E1', age: 'Day 1-5'
167	SS52631	GMR_22G07_BB_57	GMR_55C11_XD_01	Female	VNC	20180627_32_F1	20x	2556545168526278754	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS52631	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS52631_VNC_2018_20180627_32_F1_20x	20x-VNC-2556545168526278754	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180627_32_F1', age: 'Day 1-5'
169	SS50525	GMR_72A10_XA_21	BJD_129E04_AV_01	Female	VNC	20180627_31_H3	20x	2556544792041357410	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS50525	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50525_VNC_2018_20180627_31_H3_20x	20x-VNC-2556544792041357410	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180627_31_H3', age: 'Day 1-5'
171	SS50513	GMR_42C09_XA_21	GMR_72A10_AV_01	Female	VNC	20180627_31_J2	20x	2556544792766972002	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS50513	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50513_VNC_2018_20180627_31_J2_20x	20x-VNC-2556544792766972002	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180627_31_J2', age: 'Day 1-5'
173	SS47405	BJD_113C06_BB_21	GMR_73E12_AV_01	Female	VNC	20180717_32_B1	20x	2561997764166680674	ventral_nerve_cord	Day 6-10	1	UAS_Chrimson_Venus_X_0070	JRC_SS47405	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS47405_VNC_2018_20180717_32_B1_20x	20x-VNC-2561997764166680674	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180717_32_B1', age: 'Day 6-10'
175	SS52285	GMR_13D05_XA_21	GMR_48A11_AV_01	Female	VNC	20180717_32_C2	20x	2561997764581916770	ventral_nerve_cord	Day 6-10	1	UAS_Chrimson_Venus_X_0070	JRC_SS52285	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS52285_VNC_2018_20180717_32_C2_20x	20x-VNC-2561997764581916770	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180717_32_C2', age: 'Day 6-10'
177	SS50594	GMR_93G12_XA_21	GMR_65H10_AV_01	Female	VNC	20180717_32_D2	20x	2561997764858740834	ventral_nerve_cord	Day 6-10	1	UAS_Chrimson_Venus_X_0070	JRC_SS50594	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50594_VNC_2018_20180717_32_D2_20x	20x-VNC-2561997764858740834	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180717_32_D2', age: 'Day 6-10'
179	SS50576	BJD_113B09_BB_21	GMR_65H10_AV_01	Female	VNC	20180717_32_E1	20x	2561997765194285154	ventral_nerve_cord	Day 6-10	1	UAS_Chrimson_Venus_X_0070	JRC_SS50576	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50576_VNC_2018_20180717_32_E1_20x	20x-VNC-2561997765194285154	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180717_32_E1', age: 'Day 6-10'
181	SS52313	GMR_45G06_XA_21	GMR_27G01_AV_01	Female	VNC	20180717_31_C1	20x	2564247086920892514	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS52313	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS52313_VNC_2018_20180717_31_C1_20x	20x-VNC-2564247086920892514	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180717_31_C1', age: 'Day 1-5'
